gp_code,gp_name,assigned_block_name,assigned_block_lgd,district_name,state_name
185269,BHAGADI,AMBEGAON,4511,Pune,MAHARASHTRA
185997,PIMPRI KAVAL,JUNNAR,4517,Pune,MAHARASHTRA
185974,MANGALUR,JUNNAR,4517,Pune,MAHARASHTRA
185810,CHANDGAON,INDAPUR,4516,Pune,MAHARASHTRA
185647,KHANOTA,DAUND,4514,Pune,MAHARASHTRA
185666,NAYGAON,DAUND,4514,Pune,MAHARASHTRA
185693,VATLUJ,DAUND,4514,Pune,MAHARASHTRA
185659,MALTHAN,DAUND,4514,Pune,MAHARASHTRA
185637,HINGANIBERDI,DAUND,4514,Pune,MAHARASHTRA
185681,SHIRAPUR,DAUND,4514,Pune,MAHARASHTRA
185673,PEDGAON,DAUND,4514,Pune,MAHARASHTRA
185689,VADGAON DAREKAR,DAUND,4514,Pune,MAHARASHTRA
185628,DEULGAONRAJE,DAUND,4514,Pune,MAHARASHTRA
185616,ALEGAON,DAUND,4514,Pune,MAHARASHTRA
185650,KHORODI,DAUND,4514,Pune,MAHARASHTRA
185656,LINGALI,DAUND,4514,Pune,MAHARASHTRA
185658,MALADPATAS,DAUND,4514,Pune,MAHARASHTRA
185620,BORIBEL,DAUND,4514,Pune,MAHARASHTRA
185661,NANDADEVI,DAUND,4514,Pune,MAHARASHTRA
185678,RAVANGAON,DAUND,4514,Pune,MAHARASHTRA
185442,SHIRSUPHAL,BARAMATI,4512,Pune,MAHARASHTRA
185381,GADIKHEL,BARAMATI,4512,Pune,MAHARASHTRA
185433,PARWADI,BARAMATI,4512,Pune,MAHARASHTRA
185882,SHETPHALGADHE,INDAPUR,4516,Pune,MAHARASHTRA
185866,PIMPALE,INDAPUR,4516,Pune,MAHARASHTRA
185427,NIMBODI,BARAMATI,4512,Pune,MAHARASHTRA
185645,KHADAKI,DAUND,4514,Pune,MAHARASHTRA
185657,LONARWADI,DAUND,4514,Pune,MAHARASHTRA
185623,CHINCHOLI,DAUND,4514,Pune,MAHARASHTRA
185804,BHIGWAN,INDAPUR,4516,Pune,MAHARASHTRA
185677,RAJEGAON,DAUND,4514,Pune,MAHARASHTRA
185816,DIKASAL,INDAPUR,4516,Pune,MAHARASHTRA
185887,TAKRARWADI,INDAPUR,4516,Pune,MAHARASHTRA
185850,MADANWADI,INDAPUR,4516,Pune,MAHARASHTRA
185843,KUMBHARGOAN,INDAPUR,4516,Pune,MAHARASHTRA
185799,BHADALWADI,INDAPUR,4516,Pune,MAHARASHTRA
185871,PONDWADI,INDAPUR,4516,Pune,MAHARASHTRA
185792,AKOLE,INDAPUR,4516,Pune,MAHARASHTRA
185834,KALAS,INDAPUR,4516,Pune,MAHARASHTRA
185884,SHINDEWADI,INDAPUR,4516,Pune,MAHARASHTRA
185841,KAZAD,INDAPUR,4516,Pune,MAHARASHTRA
185857,NIMBODI,INDAPUR,4516,Pune,MAHARASHTRA
185845,LAKADI,INDAPUR,4516,Pune,MAHARASHTRA
185860,NIRGUDE,INDAPUR,4516,Pune,MAHARASHTRA
185853,MHASOBAWADI,INDAPUR,4516,Pune,MAHARASHTRA
185440,SAVAL,BARAMATI,4512,Pune,MAHARASHTRA
185386,JAINAKWADI,BARAMATI,4512,Pune,MAHARASHTRA
185403,KATPHAL,BARAMATI,4512,Pune,MAHARASHTRA
185383,GOJUBABI,BARAMATI,4512,Pune,MAHARASHTRA
185456,VANJARWADI,BARAMATI,4512,Pune,MAHARASHTRA
185436,PIMPALI,BARAMATI,4512,Pune,MAHARASHTRA
185393,KANHERI,BARAMATI,4512,Pune,MAHARASHTRA
185397,KATEWADI,BARAMATI,4512,Pune,MAHARASHTRA
185377,DHEKALWADI,BARAMATI,4512,Pune,MAHARASHTRA
185891,TAWSHI,INDAPUR,4516,Pune,MAHARASHTRA
185446,SONGAON,BARAMATI,4512,Pune,MAHARASHTRA
185460,ZARGADWADI,BARAMATI,4512,Pune,MAHARASHTRA
185379,DORLEWADI,BARAMATI,4512,Pune,MAHARASHTRA
185384,GUNWADI,BARAMATI,4512,Pune,MAHARASHTRA
185429,NIRAVAGAJ,BARAMATI,4512,Pune,MAHARASHTRA
185420,MEKHALI,BARAMATI,4512,Pune,MAHARASHTRA
185382,GHADAGEWADI,BARAMATI,4512,Pune,MAHARASHTRA
185844,KURAVALI,INDAPUR,4516,Pune,MAHARASHTRA
185828,JAMB,INDAPUR,4516,Pune,MAHARASHTRA
185852,MANKARWADI,INDAPUR,4516,Pune,MAHARASHTRA
185893,UDHAT,INDAPUR,4516,Pune,MAHARASHTRA
185865,PAWARWADI,INDAPUR,4516,Pune,MAHARASHTRA
259679,SAPKALWADI,INDAPUR,4516,Pune,MAHARASHTRA
185876,SANSAR,INDAPUR,4516,Pune,MAHARASHTRA
185826,JACHAKVASTI,INDAPUR,4516,Pune,MAHARASHTRA
185798,BELAWADI,INDAPUR,4516,Pune,MAHARASHTRA
185892,THORATWADI,INDAPUR,4516,Pune,MAHARASHTRA
185847,LASURNE,INDAPUR,4516,Pune,MAHARASHTRA
185808,BORI,INDAPUR,4516,Pune,MAHARASHTRA
185801,BHARANEWADI,INDAPUR,4516,Pune,MAHARASHTRA
185872,RANGOAN,INDAPUR,4516,Pune,MAHARASHTRA
185870,PITHEWADI,INDAPUR,4516,Pune,MAHARASHTRA
185811,CHIKHALI,INDAPUR,4516,Pune,MAHARASHTRA
185833,KALAMB,INDAPUR,4516,Pune,MAHARASHTRA
185858,NIMSAKHAR,INDAPUR,4516,Pune,MAHARASHTRA
185859,NIRWANGI,INDAPUR,4516,Pune,MAHARASHTRA
185878,SARAPHWADI,INDAPUR,4516,Pune,MAHARASHTRA
185869,PITAKESHWAR,INDAPUR,4516,Pune,MAHARASHTRA
185820,GHORPADWADI,INDAPUR,4516,Pune,MAHARASHTRA
185823,GOTANDI,INDAPUR,4516,Pune,MAHARASHTRA
185831,KACHARWADI N.K.,INDAPUR,4516,Pune,MAHARASHTRA
185898,VYAHALI,INDAPUR,4516,Pune,MAHARASHTRA
185881,SHELGOAN,INDAPUR,4516,Pune,MAHARASHTRA
185824,HAGARWADI,INDAPUR,4516,Pune,MAHARASHTRA
185885,SHIRSATWADI,INDAPUR,4516,Pune,MAHARASHTRA
185793,ATHURNE,INDAPUR,4516,Pune,MAHARASHTRA
185832,KADBANWADI,INDAPUR,4516,Pune,MAHARASHTRA
185875,RUI,INDAPUR,4516,Pune,MAHARASHTRA
185814,DALAJ NO.1,INDAPUR,4516,Pune,MAHARASHTRA
185815,DALAJ NO.3,INDAPUR,4516,Pune,MAHARASHTRA
185863,PALASDEV,INDAPUR,4516,Pune,MAHARASHTRA
185848,LONI DEVKAR,INDAPUR,4516,Pune,MAHARASHTRA
185855,NHAVI,INDAPUR,4516,Pune,MAHARASHTRA
185840,KOUTHALI,INDAPUR,4516,Pune,MAHARASHTRA
185806,BIJWADI,INDAPUR,4516,Pune,MAHARASHTRA
185796,BALPUDI,INDAPUR,4516,Pune,MAHARASHTRA
185803,BHAWADI,INDAPUR,4516,Pune,MAHARASHTRA
185790,AGOTI NO.2,INDAPUR,4516,Pune,MAHARASHTRA
185896,WARKUTE BK.,INDAPUR,4516,Pune,MAHARASHTRA
299397,Karewadi,INDAPUR,4516,Pune,MAHARASHTRA
185836,KALTHAN NO.1,INDAPUR,4516,Pune,MAHARASHTRA
185789,AGOTI NO.1,INDAPUR,4516,Pune,MAHARASHTRA
185835,KALASHI,INDAPUR,4516,Pune,MAHARASHTRA
185819,GANJEVALAN,INDAPUR,4516,Pune,MAHARASHTRA
185837,KALTHAN NO.2,INDAPUR,4516,Pune,MAHARASHTRA
185817,GALANDWADI NO.1,INDAPUR,4516,Pune,MAHARASHTRA
185889,TARANGWADI,INDAPUR,4516,Pune,MAHARASHTRA
185856,NIMGAON KETAKI,INDAPUR,4516,Pune,MAHARASHTRA
185897,WARKUTE KH.,INDAPUR,4516,Pune,MAHARASHTRA
261946,GAKHOLI,INDAPUR,4516,Pune,MAHARASHTRA
185900,ZHAGADEWADI,INDAPUR,4516,Pune,MAHARASHTRA
185839,KATI,INDAPUR,4516,Pune,MAHARASHTRA
185873,REDA,INDAPUR,4516,Pune,MAHARASHTRA
185883,SHETPHAL HAVELI,INDAPUR,4516,Pune,MAHARASHTRA
185886,SURWAD,INDAPUR,4516,Pune,MAHARASHTRA
185864,PANDHARWADI,INDAPUR,4516,Pune,MAHARASHTRA
185899,WADAPURI,INDAPUR,4516,Pune,MAHARASHTRA
185794,AWSARI GROUP,INDAPUR,4516,Pune,MAHARASHTRA
185800,BHANDGAON,INDAPUR,4516,Pune,MAHARASHTRA
185795,BABHULGAON,INDAPUR,4516,Pune,MAHARASHTRA
185802,BHATNIMGAON,INDAPUR,4516,Pune,MAHARASHTRA
185818,GALANDWADI NO.2,INDAPUR,4516,Pune,MAHARASHTRA
185877,SARDEWADI,INDAPUR,4516,Pune,MAHARASHTRA
185825,HINGANGAON,INDAPUR,4516,Pune,MAHARASHTRA
185880,SHAHA,INDAPUR,4516,Pune,MAHARASHTRA
185838,KANDALGAON,INDAPUR,4516,Pune,MAHARASHTRA
185890,TARATGAON,INDAPUR,4516,Pune,MAHARASHTRA
185791,AJOTI,INDAPUR,4516,Pune,MAHARASHTRA
185851,MALWADI,INDAPUR,4516,Pune,MAHARASHTRA
185868,PIMPRI KH.,INDAPUR,4516,Pune,MAHARASHTRA
185862,PADASATHAL,INDAPUR,4516,Pune,MAHARASHTRA
185854,NARSINHPUR,INDAPUR,4516,Pune,MAHARASHTRA
185821,GIRWI,INDAPUR,4516,Pune,MAHARASHTRA
185888,TANNU,INDAPUR,4516,Pune,MAHARASHTRA
185867,PIMPARI BK.,INDAPUR,4516,Pune,MAHARASHTRA
185822,GONDI,INDAPUR,4516,Pune,MAHARASHTRA
185849,LUMEWADI,INDAPUR,4516,Pune,MAHARASHTRA
185861,NIRNIMGAON,INDAPUR,4516,Pune,MAHARASHTRA
185879,SARATI,INDAPUR,4516,Pune,MAHARASHTRA
185830,KACHARWADI BAWADA,INDAPUR,4516,Pune,MAHARASHTRA
185797,BAWADA,INDAPUR,4516,Pune,MAHARASHTRA
185894,WAKILWASTI,INDAPUR,4516,Pune,MAHARASHTRA
185805,BHODANI,INDAPUR,4516,Pune,MAHARASHTRA
185846,LAKHEWADI,INDAPUR,4516,Pune,MAHARASHTRA
185809,CHAKATI,INDAPUR,4516,Pune,MAHARASHTRA
185874,REDANI,INDAPUR,4516,Pune,MAHARASHTRA
185842,KHOROCHI,INDAPUR,4516,Pune,MAHARASHTRA
185807,BORATWADI,INDAPUR,4516,Pune,MAHARASHTRA
